date,fxe,ewj,gld,qqq,spy,shv,dba,uso,xbi,ilf,gaf,epp,fez
2009/1/29,129.23645,30.307798,89.5,26.78908,69.342438,106.994293,25.110001,29.219999,17.045967,20.080055,30.161242,15.299684,20.336699
2009/1/30,127.683105,29.571152,91.309998,26.318144,67.931808,106.994293,24.940001,29.219999,17.0266,19.873293,29.470715,15.097396,20.001911
2009/2/2,128.012039,29.571152,88.839996,26.635118,67.726768,107.006912,24.76,28.4,17.116947,19.642672,29.66914,15.232251,19.902185
2009/2/3,129.965652,30.13241,88.470001,27.05172,68.678131,106.977791,24.219999,28.870001,17.697733,20.207298,30.359673,15.528944,20.621632
2009/2/4,128.10173,30.413034,89.18,27.087942,68.341873,106.909882,24.049999,28.27,17.71064,20.517441,30.058062,15.212022,20.400803
2009/2/5,127.553528,30.307798,90.120003,27.685671,69.358833,106.977791,24.73,28.809999,17.959084,21.113878,30.947029,15.434541,20.699976
2009/2/6,128.83931,30.483189,89.589996,28.410191,71.33535,106.909882,25.08,28.200001,18.126865,22.426043,31.947111,16.189747,21.305456
2009/2/9,129.72644,29.921936,88.32,28.527933,71.433762,106.948692,25.23,28.25,18.004255,22.16361,31.867739,16.102093,21.46216
2009/2/10,128.450592,28.869581,90.209999,27.477377,68.161438,106.968117,24.940001,26.91,17.471874,20.986641,30.319988,15.043451,20.144371
2009/2/11,128.530334,29.009893,92.290001,27.350588,68.563293,106.948692,24.68,26.08,17.471874,21.113878,31.050209,15.54917,20.436419
2009/2/12,128.201401,28.974821,93.169998,27.685671,68.612503,106.929306,24.559999,26.129999,17.881645,21.217266,31.518499,15.528944,20.279715
2009/2/13,128.470551,28.203091,92.550003,27.558878,67.874405,106.938988,24.49,25.6,17.742899,21.439934,30.931154,15.630088,20.073139
2009/2/17,125.679634,27.255972,95.449997,26.463045,64.971123,106.900177,23.66,23.459999,17.294413,19.96077,30.034248,14.733277,18.648502
2009/2/18,125.141388,27.466446,96.910004,26.481165,64.8153,106.948692,23.129999,22.860001,17.142765,19.825579,29.931068,14.861393,18.627138
2009/2/19,126.168045,27.08058,95.769997,26.073622,64.118195,106.832275,23.66,24.280001,16.739441,19.777863,29.883448,14.915334,18.570145
2009/2/20,127.972168,26.729799,97.800003,26.14607,63.494877,106.871117,23.33,24.35,16.497448,19.006468,29.994568,14.84791,18.213985
2009/2/23,126.636513,25.607288,97.730003,25.231367,61.223091,106.948692,23.370001,23.32,16.174788,17.757927,28.986538,14.477049,17.416191
2009/2/24,128.051865,26.659639,94.730003,26.064556,63.544064,106.938988,23.6,24.440001,16.626509,18.799704,30.375547,15.144596,18.228235
2009/2/25,126.756119,25.958071,93.150002,25.89249,63.043793,106.900177,23.809999,26,16.568426,18.744034,29.819946,14.780481,17.701118
2009/2/26,126.985374,25.642363,93.059998,25.167976,62.018631,106.909882,23.860001,27.23,15.768239,18.895134,29.80407,14.686077,17.62989
2009/2/27,126.387321,25.852835,92.629997,24.932501,60.632591,106.929306,23.620001,27.049999,14.932561,18.600887,29.034172,14.3759,17.515917
2009/3/2,125.3592,24.940794,90.93,24.126467,57.901554,106.963272,22.5,24.48,14.225944,17.209204,27.303865,13.728582,16.418949
2009/3/3,125.478874,24.870638,90.040001,24.108358,57.466877,106.963272,22.559999,25.389999,14.400177,17.455734,27.589603,13.870186,16.525795
2009/3/4,126.027344,25.537128,88.989998,24.751375,58.828285,106.982674,23.43,27.610001,14.674437,18.664505,28.359503,14.530991,17.188248
2009/3/5,125.249504,25.04603,91.989998,24.008741,56.425312,106.972954,23.02,26.559999,13.967815,17.988548,27.232431,13.802752,16.283607
2009/3/6,125.997421,24.97587,92.290001,23.818546,56.523727,106.972954,23.4,27.99,14.193679,18.020357,27.399109,13.789272,16.212374
2009/3/9,125.728165,24.098909,90.57,23.31139,55.859394,106.972954,23.200001,28.65,14.158184,17.710211,27.097498,13.526297,15.870463
2009/3/10,126.426231,25.326656,88.139999,24.751375,59.189152,106.992371,23.6,27.83,14.671207,18.911045,28.534128,14.369163,17.117022
2009/3/11,128.151382,25.431894,89.220001,25.131741,59.574593,106.992371,23.23,26.299999,14.293695,19.022373,29.192909,14.382646,17.302221
2009/3/12,128.929184,25.396812,91.099998,25.964945,61.920212,107.011795,23.82,28.23,15.203593,19.833532,30.304108,14.733277,18.071524
2009/3/13,128.829483,25.642363,91.300003,26.028332,62.404083,107.031219,23.709999,27.629999,15.59078,19.889198,30.280313,15.050197,18.100019
2009/3/16,129.25827,26.098381,90.800003,25.593628,62.215462,106.992371,24.200001,28.25,15.193913,19.722197,30.304108,15.218772,18.306589
2009/3/17,129.826721,27.010424,90.040001,26.562668,64.118195,107.002075,24.41,29.440001,15.706941,20.342485,30.756536,15.677287,18.719734
2009/3/18,134.593338,27.641836,93.089996,26.897755,65.553391,107.04097,24.559999,29.610001,15.800507,20.732162,31.447067,15.933516,19.353699
2009/3/19,136.388351,27.501522,94.349998,26.879648,64.741478,107.02153,24.98,30.360001,15.564969,20.716251,31.605806,16.000948,19.410686
2009/3/20,135.301376,26.905186,93.589996,26.470522,63.362885,107.011795,25.01,30.76,15.131261,20.398159,31.542318,15.89306,19.158707
2009/3/23,136.168961,29.009893,92.080002,28.030811,67.914154,107.031219,25.23,31.780001,15.710619,21.917078,33.526611,17.261875,20.707684
2009/3/24,134.264313,28.203091,90.949997,27.513739,66.576042,107.02153,24.540001,31.610001,15.357825,21.169546,32.859886,16.776381,19.936768
2009/3/25,135.610535,29.044975,91.980003,27.640738,67.278137,107.031219,24.040001,31.209999,15.623229,21.527411,33.129753,16.992157,20.443569
2009/3/26,134.86261,29.360678,91.93,28.493458,68.649323,107.04097,24.18,32.02,16.377365,21.925035,33.828217,17.477646,20.643431
2009/3/27,132.658752,28.869581,90.690002,27.958241,67.410316,107.02153,23.85,30.75,15.908051,21.018452,32.216976,16.904501,19.701208
2009/3/30,131.591751,27.747076,89.980003,27.268808,65.080956,107.050644,23.9,28.700001,15.626464,20.119822,31.256575,16.196489,18.609076
2009/3/31,132.499207,27.711994,90.279999,27.504667,65.683922,107.050644,24.49,29.049999,15.535838,20.390203,32.582085,16.607807,19.37999
2009/4/1,132.025391,28.518799,91.029999,27.912884,66.956001,107.032188,24.27,28.58,15.260727,21.12183,33.653599,17.025867,19.758308
2009/4/2,134.070343,29.536076,88.800003,28.810955,68.913628,107.012756,24.860001,30.98,15.283381,22.410139,34.518753,17.875479,20.800472
2009/4/3,134.519272,29.290522,87.589996,29.346172,69.59922,107.032188,25,30.93,15.121548,23.030432,34.756863,18.172163,21.171654
2009/4/6,133.771088,28.659109,85.269997,29.273603,69.054047,107.012756,24.799999,30.23,14.856145,22.537378,34.375885,17.902447,20.493538
2009/4/7,132.364563,28.483719,86.739998,28.502531,67.443329,107.05162,24.379999,28.940001,14.56485,22.251087,33.534538,17.524839,19.986729
2009/4/8,132.184998,28.694191,86.610001,28.983311,68.170235,107.05162,24.32,29.49,14.765518,22.537378,34.018711,17.53159,20.343637
2009/4/9,131.347046,29.746542,86.309998,29.881382,70.879517,107.041939,24.99,30.690001,15.014743,23.722301,34.92355,18.145191,20.97179
2009/4/13,133.461838,29.8167,87.879997,29.83604,70.896049,107.05162,24.65,29.68,15.073001,23.92907,35.304531,18.462116,21.22876
2009/4/14,132.424423,29.536076,87.370003,29.473177,69.673538,107.07106,24.74,29.209999,14.716969,23.237196,34.645744,18.24634,21.028894
2009/4/15,131.955566,29.67639,87.5,29.391531,70.416939,107.090462,24.549999,29.309999,14.6134,23.436007,34.733059,18.617197,21.271593
2009/4/16,131.366974,29.78162,85.809998,30.153536,71.449471,107.090462,24.48,29.290001,14.678133,23.841589,35.447399,18.758802,21.492876
2009/4/17,129.920563,29.921936,85.220001,30.217041,71.928535,107.07106,24.51,29.450001,14.642529,23.523483,35.106102,18.549768,21.47146
2009/4/20,128.932999,29.255444,86.949997,29.246393,68.913628,107.100166,23.67,27.219999,14.25737,22.259041,33.137684,17.545076,20.222286
2009/4/21,129.122543,29.606226,86.889999,29.654596,70.26001,107.080742,24.24,27.33,14.3221,22.958862,33.613914,18.057539,20.764786
2009/4/22,129.631287,29.711464,87.379997,29.745323,69.83049,107.100166,24.24,27.34,14.182927,22.815712,33.280548,17.754105,20.671988
2009/4/23,131.097672,29.886862,88.800003,30.035599,70.516075,107.109848,24.6,27.879999,14.221765,23.229244,34.225071,18.31377,21.14311
2009/4/24,132.145096,30.342873,89.720001,30.561752,71.581619,107.041939,24.75,28.9,14.441856,23.690491,35.296597,18.543028,21.749844
2009/4/27,130.060257,30.272722,89.010002,30.598032,70.904297,107.05162,24.299999,28.08,14.558373,22.640759,34.487003,17.969877,21.257317
2009/4/28,131.137589,29.78162,87.75,30.371244,70.68129,107.061317,24.25,27.85,14.642529,22.799812,35.058483,17.72039,21.150246
2009/4/29,132.204987,30.02717,88.330002,30.788538,72.184586,107.119568,24.860001,28.559999,14.937063,23.90521,36.058567,18.489084,21.799814
2009/4/30,132.005447,29.851786,87.269997,31.09696,72.209373,107.109848,25.290001,28.629999,14.652239,23.714348,35.526772,18.725086,22.07106
2009/5/1,132.355606,30.307798,86.949997,31.178612,72.59761,107.049644,26.110001,29.620001,14.56485,24.525501,35.876011,18.77903,22.249517
2009/5/4,133.732437,31.114607,88.639999,31.795464,75.067383,107.039955,25.870001,30.559999,14.742864,25.980808,37.606312,19.93881,23.156055
2009/5/5,132.894409,31.009361,88.25,31.76825,74.81131,107.020485,25.719999,30.15,14.830252,26.020569,37.066582,19.770241,22.8277
2009/5/6,132.974228,31.746023,89.540001,31.777332,76.108124,107.030197,26.059999,31.43,14.713735,26.736298,38.074604,20.464758,23.391615
2009/5/7,133.542862,31.009361,89.440002,31.033453,75.050842,107.020485,26.16,31.49,14.882037,26.04443,36.820534,20.235498,23.020433
2009/5/8,135.927414,32.272194,89.980003,31.051605,76.801971,107.010765,26.73,32.490002,15.160391,26.919203,38.431774,21.071619,24.13398
2009/5/11,135.5383,31.956478,89.690002,31.160465,75.364716,107.030197,26.68,32.290001,15.348114,26.656778,37.86824,20.161331,23.5201
2009/5/12,136.067093,32.131882,90.699997,30.779455,75.141708,107.039955,26.84,32.630001,15.238068,26.378435,37.884106,20.31641,23.620028
2009/5/13,135.5383,31.535547,91.089996,29.953966,73.250145,107.049644,26.5,32.189999,14.81407,25.169657,36.503052,19.527494,22.749184
2009/5/14,136.037186,31.57062,91.029999,30.289608,73.87793,107.049644,27.040001,32.400002,14.839963,25.742233,37.249142,19.78373,23.006155
2009/5/15,134.590469,31.88633,91.550003,30.271469,73.274925,107.059349,26.15,31.299999,14.58427,25.257132,36.598289,19.473549,22.620697
2009/5/18,135.239014,32.166958,90.360001,31.06068,75.356468,107.039955,26.889999,32.709999,14.843199,26.863539,37.804749,20.471498,23.748516
2009/5/19,136.037186,31.956478,90.959999,31.205841,75.265602,107.049644,26.9,32.790001,14.885275,27.181633,38.566704,20.714243,23.998346
2009/5/20,137.394028,32.37743,92.25,31.09696,74.761765,107.088509,27.049999,33.869999,14.92735,27.324783,39.019123,20.673792,24.23391
2009/5/21,138.740936,31.956478,93.849998,30.525463,73.687935,107.088509,27.200001,33.380001,14.726682,26.720394,38.987377,20.262472,24.205355
2009/5/22,139.728683,32.061729,94.150002,30.425682,73.530998,107.049644,27.629999,33.700001,14.642529,27.094152,39.431858,20.458015,24.433775
2009/5/26,139.489212,33.114075,93.760002,31.559616,75.414307,107.030197,27.709999,34.110001,15.073001,27.865562,39.463612,21.105333,24.983414
2009/5/27,138.701065,32.482666,93.449997,31.3419,74.067902,107.049644,27.709999,34.580002,15.037397,27.642878,39.495361,20.640074,24.383808
2009/5/28,139.090179,32.272194,94.239998,31.70476,75.100388,107.127327,27.76,35.34,15.047106,28.374519,40.53513,20.815388,24.840658
2009/5/29,141.055649,32.868526,96.199997,32.09483,76.43026,107.059349,27.889999,36.400002,15.195992,28.589233,40.781189,21.62454,25.183287
2009/6/1,141.297089,33.394714,95.730003,33.011036,78.28051,107.133217,28.870001,37.43,15.260727,29.734398,41.884445,22.399979,25.861403
2009/6/2,142.923508,33.429783,96.360001,33.056396,78.346611,107.045738,28.57,37.610001,15.564969,29.464003,42.170185,22.56181,26.146936
2009/6/3,141.217285,32.693134,94.410004,32.956615,77.355408,107.094345,27.5,36.25,15.853026,28.143887,40.868492,22.069574,25.297491
2009/6/4,141.486664,32.93869,96.230003,33.328552,78.082275,107.074936,28.15,37.689999,15.739747,28.803942,41.749512,22.083063,25.575878
2009/6/5,139.361359,32.552822,93.709999,33.364826,78.098816,107.035995,27.950001,37.400002,15.671778,28.700563,41.26535,22.035858,25.119034
2009/6/8,138.762695,32.728214,93.559998,33.265038,77.776649,106.997185,27.549999,37.540001,15.516419,28.446081,41.027225,21.752653,24.94058
2009/6/9,140.458923,33.008839,93.830002,33.519043,78.173149,107.026283,27.870001,38.189999,15.594097,28.668753,41.352654,21.981916,25.340309
2009/6/10,139.620804,33.043926,93.860001,33.401123,77.974922,107.084633,27.559999,38.970001,15.506709,28.78009,41.138348,22.359522,25.169004
2009/6/11,140.748337,33.605179,93.699997,33.401123,78.321823,107.084633,27.67,39.68,15.713852,29.543522,41.598709,22.845011,25.504494
2009/6/12,139.680695,33.570091,92.169998,33.246906,78.536568,107.045738,27.32,39.43,15.836843,29.217484,41.511395,22.534836,25.48308
2009/6/15,137.685089,32.973759,91.099998,32.566563,76.73587,107.045738,26.389999,38.52,15.409609,28.151842,40.638306,21.658258,24.248186
2009/6/16,138.054245,32.622974,91.93,32.249043,75.695137,107.113785,26.33,38.509998,15.406373,27.579262,40.455757,21.408772,23.97694
2009/6/17,139.181808,33.008839,92.349998,32.557465,75.620789,107.123489,26.450001,38.700001,15.810954,27.316828,40.574814,21.206482,23.962662
2009/6/18,138.603043,32.728214,91.610001,32.493973,76.174225,107.113785,26.290001,38.849998,15.943653,27.269119,39.820778,21.408772,24.098284
2009/6/19,139.151825,33.254383,91.900002,32.842735,76.454979,107.104057,26,37.970001,16.037516,27.475878,39.760368,21.550364,24.372677
2009/6/22,138.343628,32.517746,90.540001,31.861818,74.162308,107.065178,25.66,36.25,15.710619,26.054026,38.793751,20.720985,23.609657
2009/6/23,140.448959,32.729355,90.919998,31.789156,74.220482,107.055466,26.059999,37.41,15.649121,26.543489,39.17234,20.780876,23.92514
2009/6/24,139.111908,32.799896,91.449997,32.325031,74.860092,107.074936,25.93,37.09,15.895106,26.792231,40.002014,21.166344,24.115896
2009/6/25,139.600845,33.575806,92.309998,32.960815,76.488205,107.113785,26.08,38.049999,16.357944,27.706966,40.598103,21.675713,24.563435
2009/6/26,140.399094,33.68161,92.290001,33.033485,76.288834,107.123489,25.879999,37.509998,16.464756,27.963741,41.282795,21.861561,24.291979
2009/6/29,140.508835,33.505268,92.040001,33.10614,77.003204,107.094345,25.870001,38.669998,16.45504,28.092121,41.427792,22.047413,24.680822
2009/6/30,140.019913,33.258389,91.18,33.042572,76.380211,107.123489,25.450001,37.93,16.393547,27.875477,41.645287,21.799612,24.431377
2009/7/1,141.129501,33.646339,92.389999,33.060734,76.695908,107.101135,25.719999,37.459999,16.183167,28.148294,42.378307,21.91663,24.842236
2009/7/2,139.692642,32.905704,91.25,32.334118,74.602585,107.091431,25.059999,36.049999,15.707383,27.321812,41.476116,21.118158,24.027857
2009/7/6,139.503021,33.11731,90.760002,32.161564,74.594276,107.091431,24.4,34.709999,15.649121,27.19343,40.888088,21.01491,23.895786
2009/7/7,138.804596,32.764622,90.709999,31.36227,73.148926,107.101135,23.6,33.810001,15.3643,26.190424,40.018135,20.505539,23.191463
2009/7/8,138.49527,32.764622,89.269997,31.525761,73.099075,107.14003,24.07,32.57,15.312514,25.901566,39.663712,20.395409,23.00071
2009/7/9,140.011948,32.764622,89.510002,31.580269,73.24028,107.14003,24.18,32.77,15.354587,26.238569,40.445057,20.725807,23.462929
2009/7/10,139.143875,32.411926,89.580002,31.716511,73.065826,107.101135,23.950001,32.380001,15.338405,26.005875,40.211456,20.595022,23.154785
2009/7/13,139.642746,32.482475,90.190002,32.325031,74.843475,107.120575,24.620001,32.369999,15.516419,26.439173,40.445057,20.739573,23.837105
2009/7/14,139.074005,32.482475,90.809998,32.443115,75.26712,107.120575,24.41,32.110001,15.509946,26.447197,41.11364,21.393496,23.961821
2009/7/15,140.760254,32.835163,92.239998,33.533024,77.468391,107.11084,24.4,33.470001,15.74622,27.995838,42.249424,22.357162,25.062336
2009/7/16,141.089554,32.694096,91.980003,33.932648,77.343788,107.11084,24.09,33.560001,15.772113,28.34087,42.652184,22.474184,25.37048
2009/7/17,140.700409,32.694096,91.93,34.114315,78.191093,107.101135,24.299999,34.240002,15.752694,28.461226,42.668293,22.4673,25.260429
2009/7/20,141.937698,33.11731,93.279999,34.441284,79.021736,107.091431,24.700001,34.830002,15.91129,29.432138,43.554359,23.162523,25.773998
2009/7/21,141.65831,33.39946,93.129997,34.677433,79.387245,107.101135,24.299999,34.939999,16.021334,29.343876,43.747677,23.176285,25.796009
2009/7/22,141.748093,33.787415,93.440002,34.968071,79.370636,107.11084,24.1,34.810001,16.102249,29.4562,43.626854,23.059271,25.95742
2009/7/23,141.638336,33.928493,93.260002,35.740097,81.123344,107.11084,24.65,35.790001,17.400135,30.242561,44.496811,23.623703,26.493
2009/7/24,141.837921,34.104836,93.410004,35.467625,81.455635,107.101135,24.360001,36.220001,17.720568,30.162325,44.609589,23.53422,26.735113
2009/7/27,142.057419,34.034294,93.709999,35.740097,81.69651,107.120575,24.5,36.32,17.820898,30.338854,44.746525,23.871508,26.793812
2009/7/28,141.388855,33.999027,92.110001,35.494865,81.314407,107.11084,24.629999,35.759998,17.995672,30.08209,44.118214,24.050468,26.647072
2009/7/29,140.021912,34.245911,91.199997,35.73103,81.115059,107.13031,24.32,33.470001,17.885633,29.41608,43.48991,23.561756,26.478325
2009/7/30,140.291306,34.633865,91.620003,35.939911,81.962311,107.11084,25,35.490002,18.002151,30.13825,44.408215,24.277622,26.911188
2009/7/31,142.157211,34.810207,93.349998,35.830921,82.078621,107.120575,25.370001,36.810001,17.879164,30.234537,44.698193,24.566723,27.270697
2009/8/3,143.753693,35.409775,93.870003,36.366791,83.432617,107.079796,26.35,37.919998,17.927708,31.510361,46.099785,25.165571,27.842966
